edu_id,profile_id,school,degree,field_of_study,start_date,end_date,grade,activities_societies,description,raw_text,sort_order
fb3303ea-f15c-46c6-9d6f-ccc7a3015d48,abb97cd8-36de-4c7d-ab17-23817efe1904,University of Calgary,"Bachelor of Science - BS, Computer Science",,Sep 2022,Aug 2027,,,,"University of Calgary Bachelor of Science - BS, Computer Science Sep 2022 – Aug 2027 Delhi Public School - India Mar 2005 – Mar 2020",0
4bacc86c-bc47-4629-b986-f49527025564,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Alberta University of the Arts,"Certificate, Graphic Design",,2010,2011,,,,"Alberta University of the Arts Certificate, Graphic Design 2010 – 2011 University of Calgary BA, General Studies, English 2002 – 2006",0
48f5ac3d-abe6-435a-8bcb-1b2942554871,2bd57a38-f080-4c1e-923a-7b67106ab828,University of Ottawa,"Doctor of Philosophy (PhD), Biochemistry",,2003,2008,"Nominated for Governor General’s Gold medal award, Top thesis Biochemistry",,"Welcome to the Department of Biochemistry, Microbiology and Immunology","University of Ottawa Doctor of Philosophy (PhD), Biochemistry 2003 – 2008 Grade: Nominated for Governor General’s Gold medal award, Top thesis Biochemistry I received my Ph. D. in Biochemistry from the University of Ottawa where I studied under the supervision of Steffany Bennett. During my graduate studies, I held a studentship from the Ontario Mental Health foundation and studied the cytoskeletal modifications evoked by lipid second messengers in Alzheimer’s Disease. … more Welcome to the Depa",0
0c9b7381-1c9a-4bb0-b361-4c93147015f4,2bd57a38-f080-4c1e-923a-7b67106ab828,"Memorial University, Newfoundland and Labrador","Bachelor of Science (BSc), Biochemistry (Nutrition)",,1998,2002,Honours,Biochemistry Society,"I completed my undergraduate degree at Memorial University in Newfoundland, where I conducted my honours thesis under the supervision of Sukhinder Kaur Cheema. My training focused on nutritional biochemistry and fatty acid mediated activation of transcription factors. … more","Memorial University, Newfoundland and Labrador Bachelor of Science (BSc), Biochemistry (Nutrition) 1998 – 2002 Grade: Honours Activities and societies: Biochemistry Society I completed my undergraduate degree at Memorial University in Newfoundland, where I conducted my honours thesis under the supervision of Sukhinder Kaur Cheema. My training focused on nutritional biochemistry and fatty acid mediated activation of transcription factors. … more Department of Biochemistry | Welcome",1
b6e69bac-61ac-4abf-96e2-d13dc86fd091,d116db6e-1346-4137-bfb9-698b05b2816a,University of Alberta,"Ph.D., Biochemistry, Physiology, Cellular/Molecular Biology",,1998,2004,,,,"University of Alberta Ph.D., Biochemistry, Physiology, Cellular/Molecular Biology 1998 – 2004 University of Calgary B.Sc., Biochemistry 1994 – 1998",0
a17daeb2-2bd5-49a3-a176-e32f8ab1e07f,92b379c6-3c0a-4620-a98b-6b023aa0806f,University of Calgary,"Doctor of Philosophy - PhD, Pharmacology and Neuroscience",,May 2022,Present,,,,"University of Calgary Doctor of Philosophy - PhD, Pharmacology and Neuroscience May 2022 – Present",0
236eb0d9-0936-4478-9760-91d93d213068,92b379c6-3c0a-4620-a98b-6b023aa0806f,University of Guelph,"Master of Science - (M.Sc.), Biomedical Sciences, Specialization in Neuroscience",,Sep 2020,Jan 2022,,,,"University of Guelph Master of Science - (M.Sc.), Biomedical Sciences, Specialization in Neuroscience Sep 2020 – Jan 2022",1
9f79ab34-0b76-4dcf-9660-042a27fe7a06,92b379c6-3c0a-4620-a98b-6b023aa0806f,University of Guelph,"Honours Bachelor of Science (B.Sc.), Biomedical Sciences",,Sep 2013,Apr 2018,,,,"University of Guelph Honours Bachelor of Science (B.Sc.), Biomedical Sciences Sep 2013 – Apr 2018",2
405872a0-2ff1-4758-9545-d536b7a50e46,1d2f3d61-4015-4a66-a140-bf98f283d695,University of Calgary,"Bachelor of Science - BS, Natural Sciences in Biology and Chemistry",,Sep 2023,Apr 2027,,,"Skills: R (Programming Language), Literature Review & Scientific Reading, +12 skills","University of Calgary Bachelor of Science - BS, Natural Sciences in Biology and Chemistry Sep 2023 – Apr 2027 Skills: R (Programming Language), Literature Review & Scientific Reading, +12 skills Bishop Carroll High School High School Diploma Sep 2020 – Jun 2023",0
4b313355-cb56-4055-9dfa-81af23dc7dde,d93bf6ad-efae-4411-9708-bdff1c9fe891,University of Guelph,"Honours Bachelor of Science (BScH), Neuroscience",,2018,2022,,- Graduated with distinction - Global Medical Brigades Head of Education (Jan 2019 - present) - Recipient of the Student Housing Services Award of Distinction for outstanding academic achievement while performing the Residence Assistant role during the 2019-2020 and 2020-2021 academic years.,,"University of Guelph Honours Bachelor of Science (BScH), Neuroscience 2018 – 2022 Activities and societies: - Graduated with distinction - Global Medical Brigades Head of Education (Jan 2019 - present) - Recipient of the Student Housing Services Award of Distinction for outstanding academic achievement while performing the Residence Assistant role during the 2019-2020 and 2020-2021 academic years.",0
c605f556-c1fb-49ec-b14b-cf77239321e7,d93bf6ad-efae-4411-9708-bdff1c9fe891,St. Mary's High School Dubai,High School Diploma,,2005,2018,13,Senior School Prefect and Sports Vice House Captain (2016 – 2017). Senior School Prefect (2015 – 2016). Student council member (2014 – 2015). Middle School Prefect and Student council member (2012 – 2013). Member of school Basketball Team for 7 years.,,St. Mary's High School Dubai High School Diploma 2005 – 2018 Grade: 13 Activities and societies: Senior School Prefect and Sports Vice House Captain (2016 – 2017). Senior School Prefect (2015 – 2016). Student council member (2014 – 2015). Middle School Prefect and Student council member (2012 – 2013). Member of school Basketball Team for 7 years.,1
08c1cade-95c8-47ac-ad77-61d6da91121e,bfe547a4-414a-41b6-bd41-370323a52458,University of Calgary,"Master of Science - MS, Neuroscience",,Aug 2025,Jul 2027,,,"Bachelors of Health Sciences- Biomedical Sciences, Biomedical Sciences, General","University of Calgary Master of Science - MS, Neuroscience Aug 2025 – Jul 2027 University of Calgary Bachelors of Health Sciences- Biomedical Sciences, Biomedical Sciences, General 2021 – 2025",0
0b5b35db-d216-4d0c-bb88-ce2b27afb404,28009f57-6b6a-4100-9a98-3408978540af,University of Calgary,"Fellowship, Pain Medicine",,2016,2017,,,,"University of Calgary Fellowship, Pain Medicine 2016 – 2017",0
1c8b5c64-f994-4750-ba76-c0aa630c6748,28009f57-6b6a-4100-9a98-3408978540af,University of Calgary,Doctor of Medicine - MD,,,,,,,University of Calgary Doctor of Medicine - MD 2011,1
a0c8c94e-fcd1-4bd1-8ff8-20b6353c9dda,28009f57-6b6a-4100-9a98-3408978540af,The University of Lethbridge,"Bachelor of Science, Neuroscience",,,,,,,"The University of Lethbridge Bachelor of Science, Neuroscience",2
f3a8c812-d7b4-42a3-8694-434a79bd0aad,28009f57-6b6a-4100-9a98-3408978540af,University of Calgary,"Fellowship, Addiction Medicine",,,,,,,"University of Calgary Fellowship, Addiction Medicine",3
08aa9136-deaa-416a-ac90-730c1223c99c,28009f57-6b6a-4100-9a98-3408978540af,University of Calgary,"Residency, Psychiatry",,,,,,,"University of Calgary Residency, Psychiatry",4
7cd5efef-10e3-4875-a4a6-6ed9d61f6c74,2c9beb01-eb2c-4e00-b3b8-888aad09b85b,University of Calgary,"Bachelor of Science - BS, Neuroscience",,2016,2020,,,,"University of Calgary Bachelor of Science - BS, Neuroscience 2016 – 2020",0
1af75e18-19cb-4857-81cb-21243ed3716b,41601368-5883-4c8c-acc3-410a620df99c,Haramaya University,"Doctor of Medicine - MD, Medicine",,2014,2021,,,,"Haramaya University Doctor of Medicine - MD, Medicine 2014 – 2021 Skills: Informed Consent, Primary Care, +20 skills",0
6d60c453-9c89-4427-bbe8-f043a8cc6d8a,41601368-5883-4c8c-acc3-410a620df99c,University of Calgary,"Master's degree, Precision health",,Jan 2024,Present,,,"Skills: Informed Consent, Strategic Initiatives, +14 skills","University of Calgary Master's degree, Precision health Jan 2024 – Present Precision Medicine Speciality Skills: Informed Consent, Strategic Initiatives, +14 skills",1
2a9f4d5a-92d7-4069-b1c6-1e2f847af661,1f1f4f23-4334-4f7d-8036-fa26d1c08d07,University of Calgary,"BSc. Honours Biological Sciences, Faculty of Science",,,,,,"MINOR: French, School of Languages, Linguistics, Literatures and Cultures","University of Calgary BSc. Honours Biological Sciences, Faculty of Science Activities and societies: Dean's List Youth Lifting Youth UCalgary La Société Française Women’s Basketball Club Biology Students' Association Think for Actions UCalgary MDI UCalgary Foster Futures Muslim Students Association MINOR: French, School of Languages, Linguistics, Literatures and Cultures Skills: Public Speaking",0
e311227f-754e-4883-a02b-dd1f3a147933,2e1e9717-70fc-455a-b655-4c0ed3c40f34,UNSW,"Doctor of Philosophy (PhD), Medicine",,2005,2009,,,"- Awarded the 2009 PhD prize for the year’s best PhD within the School of Medical Sciences, University of New South Wales - Thesis title: Novel biological functions of Apolipoprotein-E. - Research areas: Apolipoprotein-E, Alzheimer's disease, Macrophage biology … more","UNSW Doctor of Philosophy (PhD), Medicine 2005 – 2009 - Awarded the 2009 PhD prize for the year’s best PhD within the School of Medical Sciences, University of New South Wales - Thesis title: Novel biological functions of Apolipoprotein-E. - Research areas: Apolipoprotein-E, Alzheimer's disease, Macrophage biology … more",0
fce3e3d4-762f-4a52-9388-98524066fa40,2e1e9717-70fc-455a-b655-4c0ed3c40f34,The Ohio State University,Spinal Cord Injury Research Training Program,,2012,2012,,,,The Ohio State University Spinal Cord Injury Research Training Program 2012 – 2012,1
69a36004-054f-4da0-906c-d1b838cdf684,2e1e9717-70fc-455a-b655-4c0ed3c40f34,University of Technology Sydney,"Bachelor of Science (B.Sc.) (Honours year), Biotechnology",,2003,2003,,,- Honours project focused on multidrug resistance in cancer - Thesis title: Peptide inhibitors of P-glycoprotein,"University of Technology Sydney Bachelor of Science (B.Sc.) (Honours year), Biotechnology 2003 – 2003 - Honours project focused on multidrug resistance in cancer - Thesis title: Peptide inhibitors of P-glycoprotein",2
d5f19bef-32c9-45eb-a367-712bfaae530f,2e1e9717-70fc-455a-b655-4c0ed3c40f34,University of Technology Sydney,"Bachelor of Science (B.Sc.), Biotechnology",,1998,2001,,,"Majors: Molecular Biology, Pharmacology and Immunology","University of Technology Sydney Bachelor of Science (B.Sc.), Biotechnology 1998 – 2001 Majors: Molecular Biology, Pharmacology and Immunology",3
228de627-fecc-45e0-a9f2-b2edf66f1142,f1565080-485a-41b8-99a6-6149fd9227fb,McMaster University,"Doctor of Philosophy (Ph.D.), Biomedical Engineering",,2010,2016,,,"During this period, I investigated the use of Diffusion Tensor Imaging (DTI) to assess acute changes in muscle structure and physiology following a period of exercise. An emphasis of this project was ascertaining the quality and stability of repeated DTI measurements across a short period of time, as well as the temporal response of individual muscles following exercise of different intensities. … more","McMaster University Doctor of Philosophy (Ph.D.), Biomedical Engineering 2010 – 2016 During this period, I investigated the use of Diffusion Tensor Imaging (DTI) to assess acute changes in muscle structure and physiology following a period of exercise. An emphasis of this project was ascertaining the quality and stability of repeated DTI measurements across a short period of time, as well as the temporal response of individual muscles following exercise of different intensities. … more",0
aa38b772-eec5-4b2c-ae78-07404032cb20,f1565080-485a-41b8-99a6-6149fd9227fb,Humber College,"Music Performance, Trumpet",,2002,2004,,,,"Humber College Music Performance, Trumpet 2002 – 2004",1
4566dcf9-bbf8-4e9d-a503-3b7d953f48b1,f1565080-485a-41b8-99a6-6149fd9227fb,McMaster University,"Bachelor’s Degree, Psychology",,1992,1997,,,,"McMaster University Bachelor’s Degree, Psychology 1992 – 1997",2
06ce40f1-fcfe-47e3-8c65-6d653982a61d,8d5b5273-e5dd-4481-b206-93b7e7983e66,University of Calgary,Bachelor of Health Sciences in Biomedical Sciences (Honours),,Sep 2022,Apr 2026,,,,University of Calgary Bachelor of Health Sciences in Biomedical Sciences (Honours) Sep 2022 – Apr 2026,0
afc63aef-fda5-4287-b8f0-65a2cc4a976c,03db3f72-1adc-4d08-bdde-9864a58cb2a6,University of Calgary,"Doctor of Philosophy - PhD, Biomedical/Medical Engineering",,Sep 2021,Sep 2025,,,Thesis Title: Motion correction in MRI using EEG signals,"University of Calgary Doctor of Philosophy - PhD, Biomedical/Medical Engineering Sep 2021 – Sep 2025 Thesis Title: Motion correction in MRI using EEG signals",0
556f10f7-d9be-4a02-bda5-f72004c49c60,03db3f72-1adc-4d08-bdde-9864a58cb2a6,Sharif University of Technology,"Master's degree, Biomedical/Medical Engineering",,2018,2020,4,,"Skills: Python (Programming Language), Statistical Signal Processing, +4 skills","Sharif University of Technology Master's degree, Biomedical/Medical Engineering 2018 – 2020 Grade: 4 Thesis: Sleep stage detection using SKF (Switching Kalman Filter) Skills: Python (Programming Language), Statistical Signal Processing, +4 skills",1
7dfbf64e-9d18-4520-8e59-80f873596ab2,03db3f72-1adc-4d08-bdde-9864a58cb2a6,Shahed University,"Bachelor's degree, Biomedical/Medical Engineering",,2014,2018,3.96,,Thesis: Event-related potential (ERP) analysis of healthy participants under visually emotional tasks,"Shahed University Bachelor's degree, Biomedical/Medical Engineering 2014 – 2018 Grade: 3.96 Thesis: Event-related potential (ERP) analysis of healthy participants under visually emotional tasks Skills: Matlab, Signal Processing, +4 skills",2
d0f0783d-aa58-4f9b-a416-1f16383a1b4e,65d6a6cf-d455-43a7-924b-1d1b25bb37d1,University of Calgary,"BHSc, Biomedical Sciences",,2022,2026,3.97,,,"University of Calgary BHSc, Biomedical Sciences 2022 – 2026 Grade: 3.97 Wetaskiwin Composite High School High School Diploma Sep 2018 – Jun 2022 Valedictorian Class of 2022",0
bc6fb21f-d3e6-442b-9454-8d09732b9e09,f67871d0-cfe5-445d-bc2a-67b84dda39f2,Uppsala University,"Doctor of Philosophy - PhD, Neuroscience",,Nov 2018,May 2024,,,,"Uppsala University Doctor of Philosophy - PhD, Neuroscience Nov 2018 – May 2024",0
551a368b-cb68-4beb-80b4-ebd65aae489a,f67871d0-cfe5-445d-bc2a-67b84dda39f2,Stockholm University,"Master's degree, neurochemistry with molecular neurobiology",,2016,2018,,,,"Stockholm University Master's degree, neurochemistry with molecular neurobiology 2016 – 2018",1
c500c652-d3f1-467b-b6f0-ee5e9dd41306,f67871d0-cfe5-445d-bc2a-67b84dda39f2,SLU - Swedish University of Agricultural Sciences,"Bachelor's degree, Biotechnology",,2013,2016,,,,"SLU - Swedish University of Agricultural Sciences Bachelor's degree, Biotechnology 2013 – 2016",2
